집계일자,집계시,출발영업소코드,도착영업소코드,통행시간,요일
20200223,7,101,115,4957,6
20200223,7,101,115,4480,6
20200223,10,101,115,4987,6
20200223,10,101,115,4519,6
20200223,17,101,115,5393,6
20200223,17,101,115,4585,6
20200223,17,101,120,7917,6
20200223,10,101,120,7189,6
20200223,11,101,120,8166,6
20200223,12,101,120,8318,6
20200223,12,101,120,9369,6
20200223,15,101,120,7909,6
20200223,15,101,125,7930,6
20200223,20,101,125,8115,6
20200223,9,101,125,8565,6
20200223,18,101,125,8143,6
20200223,19,101,125,8131,6
20200223,14,101,125,7884,6
20200223,11,101,125,8336,6
20200223,23,101,125,7791,6
20200223,13,101,125,7923,6
20200223,10,101,125,8786,6
20200223,17,101,125,8001,6
20200223,22,101,125,8083,6
20200223,22,101,130,8092,6
20200223,22,101,130,7919,6
20200223,10,101,130,8212,6
20200223,17,101,130,8080,6
20200223,13,101,130,8041,6
20200223,23,101,130,8186,6
20200223,21,101,130,7845,6
20200223,11,101,130,8332,6
20200223,21,101,130,8269,6
20200223,14,101,130,8123,6
20200223,14,101,130,8415,6
20200223,18,101,130,8201,6
20200223,20,101,130,8266,6
20200223,20,101,130,7872,6
20200223,12,101,130,8018,6
20200223,15,101,130,8283,6
20200223,16,101,130,8264,6
20200223,15,101,130,8325,6
20200223,5,101,135,12366,6
20200223,17,101,135,11746,6
20200223,22,101,135,11035,6
20200223,4,101,135,12022,6
20200223,1,101,135,11131,6
20200223,0,101,135,11346,6
20200223,13,101,135,12987,6
20200223,21,101,135,11171,6
20200223,11,101,135,13263,6
20200223,14,101,135,12137,6
20200223,23,101,135,11157,6
20200223,19,101,135,11444,6
20200223,18,101,135,11435,6
20200223,16,101,135,11876,6
20200223,19,101,140,15582,6
20200223,9,101,140,15526,6
20200223,18,101,140,15859,6
20200223,15,101,140,14741,6
20200223,16,101,140,15725,6
20200223,20,101,140,15281,6
20200223,11,101,140,14507,6
20200223,21,101,140,14864,6
20200223,14,101,140,14166,6
20200223,23,101,140,17012,6
20200223,22,101,140,14726,6
20200223,22,101,140,17838,6
20200223,17,101,140,15878,6
20200223,6,101,140,15334,6
20200223,7,101,140,15598,6
20200223,1,101,140,14321,6
20200223,3,101,140,14540,6
20200223,13,101,140,14320,6
20200213,18,101,110,3850,3
20200213,21,101,110,3953,3
20200213,6,101,115,6976,3
20200213,2,101,115,7518,3
20200213,1,101,115,4161,3
20200213,2,101,115,4208,3
20200213,2,101,135,10124,3
20200213,2,101,130,7858,3
20200213,6,101,130,8044,3
20200213,14,101,125,10545,3
20200223,13,101,130,8308,6
20200223,6,101,110,3187,6
20200223,16,101,125,7966,6
20200223,12,101,125,8130,6
20200213,5,101,135,10661,3
20200223,3,101,135,11725,6
20200213,20,101,110,3503,3
20200223,14,101,110,2748,6
20200223,3,101,110,3564,6
20200213,3,101,115,7417,3
20200223,2,101,140,14431,6
20200223,18,101,130,8036,6
20200223,7,101,110,3178,6
20200213,5,101,115,4416,3
20200223,12,101,110,3493,6
20200213,4,101,115,4335,3
20200213,21,101,110,3417,3
20200223,15,101,135,12007,6
20200223,16,101,120,7913,6
20200223,14,101,130,8295,6
20200223,12,101,135,13125,6
20200223,9,101,110,3336,6
20200223,17,101,115,5559,6
20200223,2,101,110,3211,6
20200223,5,101,110,3318,6
20200213,5,101,130,7985,3
20200223,20,101,110,3617,6
20200213,18,101,110,3637,3
20200213,3,101,130,7893,3
20200223,8,101,140,15562,6
20200223,4,101,110,3441,6
20200223,3,101,105,780,6
20200223,21,101,110,3577,6
20200223,7,101,105,821,6
20200223,11,101,130,8115,6
20200213,17,101,125,11072,3
20200223,11,101,110,2708,6
20200223,22,101,115,5560,6
20200223,17,101,110,3078,6
20200213,5,101,115,7147,3
20200223,13,101,110,3817,6
20200223,4,101,105,803,6
20200223,13,101,120,8182,6
20200223,3,101,105,692,6
20200223,18,101,110,4078,6
20200223,20,101,135,11308,6
20200223,21,101,110,3900,6
20200223,19,101,130,8234,6
20200223,2,101,135,11428,6
20200223,7,101,110,3218,6
20200223,4,101,110,2637,6
20200223,9,101,110,3265,6
20200223,21,101,125,8099,6
20200223,8,101,135,12815,6
20200223,2,101,105,787,6
20200223,4,101,140,14805,6
20200223,13,101,110,3484,6
20200223,5,101,110,3197,6
20200223,12,101,140,14414,6
20200223,14,101,120,8045,6
20200223,12,101,130,8320,6
20200223,5,101,140,15069,6
20200223,17,101,130,8119,6
20200223,4,101,115,4506,6
20200223,10,101,140,15017,6
20200223,19,101,110,3400,6
20200223,8,101,110,3242,6
20200224,4,101,105,604,0
20200224,4,101,105,753,0
20200224,4,101,105,735,0
20200224,4,101,105,863,0
20200224,4,101,105,668,0
20200224,5,101,105,621,0
20200224,5,101,105,754,0
20200224,5,101,105,732,0
20200224,5,101,105,835,0
20200224,5,101,105,844,0
20200224,5,101,105,662,0
20200224,16,101,105,742,0
20200224,16,101,105,898,0
20200224,16,101,105,896,0
20200224,16,101,105,941,0
20200224,16,101,105,818,0
20200224,7,101,105,845,0
20200224,7,101,105,907,0
20200224,7,101,105,817,0
20200224,7,101,105,1091,0
20200224,7,101,105,908,0
20200224,7,101,105,892,0
20200224,11,101,105,960,0
20200224,11,101,105,1004,0
20200224,11,101,105,765,0
20200224,11,101,105,906,0
20200224,11,101,105,911,0
20200224,11,101,105,974,0
20200224,13,101,105,884,0
20200224,13,101,105,954,0
20200224,13,101,105,771,0
20200224,13,101,105,848,0
20200224,13,101,105,964,0
20200224,13,101,105,896,0
20200224,17,101,105,864,0
20200224,17,101,105,998,0
20200224,17,101,105,738,0
20200224,17,101,105,813,0
20200224,17,101,105,964,0
20200224,17,101,105,870,0
20200224,12,101,105,895,0
20200224,12,101,105,958,0
20200224,12,101,105,749,0
20200224,12,101,105,881,0
20200224,12,101,105,911,0
20200224,12,101,105,910,0
20200224,21,101,105,959,0
20200224,21,101,105,1015,0
20200224,21,101,105,755,0
20200224,21,101,105,978,0
20200224,21,101,105,985,0
20200224,21,101,105,980,0
20200224,9,101,105,773,0
20200224,9,101,105,918,0
20200224,9,101,105,886,0
20200224,9,101,105,919,0
20200224,9,101,105,971,0
20200224,0,101,105,607,0
20200224,0,101,105,720,0
20200224,0,101,105,690,0
20200224,0,101,105,691,0
20200224,1,101,105,611,0
20200224,1,101,105,794,0
20200224,1,101,105,918,0
20200224,1,101,105,705,0
20200224,2,101,105,615,0
20200224,2,101,105,789,0
20200224,2,101,105,713,0
20200224,2,101,105,698,0
20200224,3,101,105,617,0
20200224,3,101,105,766,0
20200224,3,101,105,897,0
20200224,3,101,105,832,0
20200224,3,101,105,683,0
20200224,15,101,105,885,0
20200224,15,101,105,914,0
20200224,15,101,105,761,0
20200224,15,101,105,832,0
20200224,15,101,105,956,0
20200224,15,101,105,909,0
20200224,10,101,105,938,0
20200224,10,101,105,911,0
20200224,10,101,105,746,0
20200224,10,101,105,913,0
20200224,10,101,105,895,0
20200224,10,101,105,961,0
20200224,8,101,105,807,0
20200224,8,101,105,979,0
20200224,8,101,105,953,0
20200224,8,101,105,978,0
20200224,8,101,105,1050,0
20200224,19,101,105,763,0
20200224,19,101,105,1115,0
20200224,19,101,105,1104,0
20200224,19,101,105,1113,0
20200224,19,101,105,1090,0
20200224,6,101,105,684,0
20200224,6,101,105,804,0
20200224,6,101,105,782,0
20200224,6,101,105,864,0
20200224,6,101,105,867,0
20200224,6,101,105,735,0
20200224,18,101,105,915,0
20200224,18,101,105,1056,0
20200224,18,101,105,749,0
20200224,18,101,105,1087,0
20200224,18,101,105,981,0
20200224,18,101,105,926,0
20200224,14,101,105,922,0
20200224,14,101,105,953,0
20200224,14,101,105,781,0
20200224,14,101,105,853,0
20200224,14,101,105,952,0
20200224,14,101,105,957,0
20200224,20,101,105,1079,0
20200224,20,101,105,1044,0
20200224,20,101,105,778,0
20200224,20,101,105,1062,0
20200224,20,101,105,1045,0
20200224,20,101,105,1079,0
20200224,22,101,105,895,0
20200224,22,101,105,937,0
20200224,22,101,105,736,0
20200224,22,101,105,862,0
20200224,22,101,105,952,0
20200224,22,101,105,924,0
20200224,23,101,105,717,0
20200224,23,101,105,893,0
20200224,23,101,105,804,0
20200224,23,101,105,783,0
20200224,22,101,110,3116,0
20200224,23,101,110,3456,0
20200224,23,101,110,2977,0
20200224,23,101,110,3684,0
20200224,18,101,110,3085,0
20200224,6,101,110,3258,0
20200224,18,101,110,3974,0
20200224,18,101,110,3517,0
20200224,18,101,110,3191,0
20200224,6,101,110,2697,0
20200224,6,101,110,2928,0
20200224,6,101,110,3040,0
20200224,20,101,110,3302,0
20200224,8,101,110,3866,0
20200224,8,101,110,3198,0
20200224,8,101,110,3288,0
20200224,8,101,110,3189,0
20200224,8,101,110,3350,0
20200224,19,101,110,3252,0
20200224,19,101,110,3215,0
20200224,19,101,110,3635,0
20200224,10,101,110,3143,0
20200224,10,101,110,3304,0
20200224,10,101,110,3595,0
20200224,10,101,110,3378,0
20200224,14,101,110,3314,0
20200224,14,101,110,3613,0
20200224,14,101,110,4923,0
20200224,14,101,110,4219,0
20200224,14,101,110,3446,0
20200224,0,101,110,2560,0
20200224,0,101,110,2452,0
20200224,0,101,110,3176,0
20200224,0,101,110,3283,0
20200224,0,101,110,2563,0
20200224,1,101,110,2605,0
20200224,1,101,110,3178,0
20200224,1,101,110,3390,0
20200224,1,101,110,2603,0
20200224,2,101,110,2599,0
20200224,2,101,110,3174,0
20200224,2,101,110,3305,0
20200224,3,101,110,2703,0
20200224,3,101,110,2613,0
20200224,3,101,110,3220,0
20200224,15,101,110,3294,0
20200224,15,101,110,3345,0
20200224,15,101,110,3575,0
20200224,15,101,110,4562,0
20200224,15,101,110,4029,0
20200224,15,101,110,3269,0
20200224,9,101,110,3533,0
20200224,9,101,110,3167,0
20200224,9,101,110,3159,0
20200224,21,101,110,3327,0
20200224,12,101,110,3318,0
20200224,12,101,110,6117,0
20200224,21,101,110,3076,0
20200224,21,101,110,3820,0
20200224,12,101,110,3338,0
20200224,12,101,110,4029,0
20200224,13,101,110,3253,0
20200224,13,101,110,3355,0
20200224,13,101,110,3715,0
20200224,13,101,110,5448,0
20200224,13,101,110,4252,0
20200224,13,101,110,3241,0
20200224,17,101,110,3193,0
20200224,17,101,110,3553,0
20200224,17,101,110,4297,0
20200224,17,101,110,3884,0
20200224,17,101,110,3275,0
20200224,7,101,110,2861,0
20200224,7,101,110,3099,0
20200224,7,101,110,3722,0
20200224,7,101,110,3174,0
20200224,11,101,110,3249,0
20200224,11,101,110,3407,0
20200224,11,101,110,4109,0
20200224,5,101,110,2593,0
20200224,4,101,110,2797,0
20200224,5,101,110,3214,0
20200224,4,101,110,2679,0
20200224,16,101,110,4325,0
20200224,16,101,110,3313,0
20200224,16,101,110,3266,0
20200224,16,101,110,3496,0
20200224,16,101,115,5759,0
20200224,16,101,115,4759,0
20200224,16,101,115,6173,0
20200224,16,101,115,5731,0
20200224,5,101,115,4649,0
20200224,5,101,115,5787,0
20200224,4,101,115,4631,0
20200224,4,101,115,5928,0
20200224,7,101,115,4853,0
20200224,7,101,115,5830,0
20200224,7,101,115,5068,0
20200224,7,101,115,5118,0
20200224,11,101,115,5442,0
20200224,11,101,115,4818,0
20200224,11,101,115,6321,0
20200224,11,101,115,5626,0
20200224,17,101,115,5649,0
20200224,13,101,115,4822,0
20200224,17,101,115,4761,0
20200224,17,101,115,6366,0
20200224,13,101,115,5571,0
20200224,13,101,115,5798,0
20200224,12,101,115,5606,0
20200224,21,101,115,4724,0
20200224,12,101,115,5549,0
20200224,12,101,115,4838,0
20200224,21,101,115,6062,0
20200224,9,101,115,5493,0
20200224,9,101,115,4938,0
20200224,0,101,115,5208,0
20200224,0,101,115,4558,0
20200224,0,101,115,4712,0
20200224,1,101,115,4963,0
20200224,1,101,115,4554,0
20200224,2,101,115,4825,0
20200224,3,101,115,4749,0
20200224,3,101,115,5804,0
20200224,15,101,115,5766,0
20200224,15,101,115,4763,0
20200224,15,101,115,6183,0
20200224,14,101,115,4780,0
20200224,10,101,115,5432,0
20200224,14,101,115,5700,0
20200224,10,101,115,4886,0
20200224,10,101,115,5438,0
20200224,19,101,115,5733,0
20200224,19,101,115,4772,0
20200224,8,101,115,5039,0
20200224,8,101,115,5441,0
20200224,8,101,115,5167,0
20200224,20,101,115,5952,0
20200224,20,101,115,4765,0
20200224,18,101,115,6488,0
20200224,6,101,115,5587,0
20200224,18,101,115,5618,0
20200224,18,101,115,4792,0
20200224,6,101,115,4693,0
20200224,23,101,115,5505,0
20200224,23,101,115,4665,0
20200224,22,101,115,5831,0
20200224,22,101,115,4713,0
20200224,22,101,115,5770,0
20200224,22,101,120,8217,0
20200224,6,101,120,5787,0
20200224,18,101,120,9433,0
20200224,10,101,120,8369,0
20200224,14,101,120,8305,0
20200224,10,101,120,12033,0
20200224,1,101,120,5909,0
20200224,12,101,120,9789,0
20200224,13,101,120,8798,0
20200224,17,101,120,7772,0
20200224,11,101,120,10652,0
20200224,16,101,120,8043,0
20200224,16,101,125,10067,0
20200224,16,101,125,9278,0
20200224,7,101,125,7725,0
20200224,17,101,125,9051,0
20200224,12,101,125,8150,0
20200224,2,101,125,8302,0
20200224,15,101,125,9386,0
20200224,0,101,125,7245,0
20200224,10,101,125,8301,0
20200224,14,101,125,8669,0
20200224,22,101,125,9302,0
20200224,18,101,125,8997,0
20200224,20,101,125,9059,0
20200224,18,101,130,8997,0
20200224,22,101,130,8702,0
20200224,10,101,130,7549,0
20200224,14,101,130,8550,0
20200224,15,101,130,8290,0
20200224,2,101,130,9891,0
20200224,0,101,130,6950,0
20200224,3,101,130,8919,0
20200224,19,101,130,8731,0
20200224,8,101,130,8086,0
20200224,8,101,130,6959,0
20200224,9,101,130,7740,0
20200224,9,101,130,8113,0
20200224,12,101,130,8233,0
20200224,21,101,130,8708,0
20200224,13,101,130,8809,0
20200224,17,101,130,9189,0
20200224,7,101,130,6825,0
20200224,16,101,130,8629,0
20200224,16,101,135,13500,0
20200224,7,101,135,10206,0
20200224,11,101,135,11303,0
20200224,21,101,135,11828,0
20200224,13,101,135,11947,0
20200224,17,101,135,13590,0
20200224,9,101,135,11361,0
20200224,14,101,135,12547,0
20200224,10,101,135,11615,0
20200224,15,101,135,13042,0
20200224,0,101,135,9210,0
20200224,3,101,135,10128,0
20200224,8,101,135,11158,0
20200224,19,101,135,12086,0
20200224,20,101,135,11961,0
20200224,6,101,135,9991,0
20200224,18,101,135,12832,0
20200224,18,101,140,14093,0
20200224,20,101,140,14033,0
20200224,20,101,140,14650,0
20200224,22,101,140,14877,0
20200224,23,101,140,15550,0
20200224,2,101,140,13788,0
20200224,15,101,140,14685,0
20200224,1,101,140,13647,0
20200224,0,101,140,12697,0
20200224,3,101,140,14134,0
20200224,10,101,140,11956,0
20200224,14,101,140,14379,0
20200224,14,101,140,13987,0
20200224,19,101,140,14051,0
20200224,8,101,140,11226,0
20200224,13,101,140,13523,0
20200224,17,101,140,14272,0
20200224,21,101,140,14203,0
20200224,12,101,140,13425,0
20200224,9,101,140,11906,0
20200224,11,101,140,13021,0
20200224,4,101,140,13890,0
20200224,16,101,140,15137,0
20200214,2,101,115,9877,4
20200214,6,101,115,8401,4
20200214,8,101,115,7134,4
20200214,16,101,115,6546,4
20200214,12,101,115,6403,4
20200214,4,101,115,4916,4
20200214,16,101,105,977,4
20200214,10,101,120,6797,4
20200214,13,101,110,3914,4
20200214,7,101,115,5114,4
20200214,16,101,110,3779,4
20200214,5,101,115,7762,4
20200224,6,101,140,12558,0
20200224,8,101,115,6054,0
20200214,3,101,115,9603,4
20200224,5,101,125,7956,0
20200224,18,101,110,3275,0
20200214,19,101,105,1045,4
20200214,13,101,120,7407,4
20200224,15,101,120,8174,0
20200224,11,101,110,3441,0
20200224,12,101,110,3578,0
20200224,11,101,125,8226,0
20200224,1,101,105,701,0
20200224,2,101,110,2559,0
20200224,14,101,115,5984,0
20200224,1,101,110,2506,0
20200214,5,101,115,8866,4
20200224,7,101,140,11892,0
20200224,4,101,125,8071,0
20200214,13,101,115,6433,4
20200224,3,101,120,5860,0
20200224,20,101,110,3114,0
20200214,18,101,115,6553,4
20200224,4,101,130,8396,0
20200224,4,101,110,3217,0
20200224,5,101,135,10037,0
20200214,21,101,110,3980,4
20200214,21,101,115,6394,4
20200224,4,101,105,838,0
20200214,22,101,115,6305,4
20200214,19,101,115,6518,4
20200214,18,101,110,4028,4
20200224,11,101,130,7891,0
20200224,11,101,110,5554,0
20200224,16,101,105,960,0
20200224,19,101,110,3153,0
20200224,9,101,110,3328,0
20200224,13,101,115,6096,0
20200224,2,101,105,908,0
20200224,12,101,135,11625,0
20200224,10,101,110,4992,0
20200224,4,101,120,5836,0
20200224,4,101,135,10082,0
20200224,14,101,110,3350,0
20200224,5,101,130,7872,0
20200224,3,101,105,724,0
20200224,20,101,120,8039,0
20200224,20,101,135,11957,0
20200224,19,101,105,1013,0
20200224,16,101,110,3957,0
20200224,19,101,110,3923,0
20200224,22,101,110,3752,0
20200224,1,101,135,9516,0
20200224,9,101,125,8109,0
20200224,2,101,135,9822,0
20200224,8,101,125,7917,0
20200224,1,101,130,8421,0
20200224,6,101,130,7349,0
20200224,19,101,120,7950,0
20200224,11,101,110,3348,0
20200224,7,101,120,7349,0
20200224,20,101,110,3871,0
20200224,4,101,110,2865,0
20200224,20,101,130,8720,0
20200224,13,101,125,8410,0
20200224,9,101,115,5437,0
20200224,17,101,110,3299,0
20200224,17,101,140,14514,0
20200224,4,101,115,4811,0
20200224,21,101,110,3546,0
20200224,1,101,125,7774,0
20200224,14,101,115,5991,0
20200224,9,101,120,10472,0
20200224,22,101,110,3501,0
20200224,5,101,140,13224,0
20200224,12,101,110,3381,0
20200224,8,101,105,909,0
20200224,16,101,110,3322,0
20200224,9,101,105,910,0
20200224,21,101,125,9181,0
20200224,8,101,120,8910,0
20200224,9,101,110,4429,0
20200224,19,101,125,9028,0
20200224,5,101,110,2863,0
20200224,20,101,110,3590,0
20200224,3,101,110,2778,0
20200224,10,101,110,3367,0
20200225,2,101,105,627,1
20200225,2,101,105,728,1
20200225,2,101,105,886,1
20200225,2,101,105,825,1
20200225,2,101,105,639,1
20200225,3,101,105,641,1
20200225,3,101,105,740,1
20200225,3,101,105,750,1
20200225,3,101,105,905,1
20200225,3,101,105,830,1
20200225,3,101,105,646,1
20200225,4,101,105,646,1
20200225,4,101,105,764,1
20200225,4,101,105,865,1
20200225,4,101,105,826,1
20200225,4,101,105,698,1
20200225,5,101,105,654,1
20200225,5,101,105,823,1
20200225,5,101,105,951,1
20200225,5,101,105,840,1
20200225,5,101,105,702,1
20200225,17,101,105,727,1
20200225,17,101,105,833,1
20200225,17,101,105,797,1
20200225,17,101,105,864,1
20200225,17,101,105,823,1
20200225,6,101,105,680,1
20200225,6,101,105,807,1
20200225,6,101,105,916,1
20200225,6,101,105,862,1
20200225,6,101,105,720,1
20200225,8,101,105,769,1
20200225,8,101,105,885,1
20200225,8,101,105,851,1
20200225,8,101,105,867,1
20200225,8,101,105,811,1
20200225,10,101,105,792,1
20200225,10,101,105,896,1
20200225,10,101,105,777,1
20200225,10,101,105,844,1
20200225,10,101,105,831,1
20200225,0,101,105,599,1
20200225,0,101,105,728,1
20200225,0,101,105,682,1
20200225,0,101,105,653,1
20200225,1,101,105,610,1
20200225,1,101,105,728,1
20200225,1,101,105,869,1
20200225,1,101,105,856,1
20200225,1,101,105,664,1
20200225,14,101,105,816,1
20200225,14,101,105,875,1
20200225,14,101,105,751,1
20200225,14,101,105,829,1
20200225,14,101,105,803,1
20200225,14,101,105,856,1
20200225,20,101,105,851,1
20200225,20,101,105,742,1
20200225,20,101,105,868,1
20200225,20,101,105,948,1
20200225,20,101,105,889,1
20200225,7,101,105,734,1
20200225,7,101,105,841,1
20200225,7,101,105,888,1
20200225,7,101,105,874,1
20200225,7,101,105,867,1
20200225,7,101,105,788,1
20200225,16,101,105,817,1
20200225,16,101,105,882,1
20200225,16,101,105,742,1
20200225,16,101,105,842,1
20200225,16,101,105,850,1
20200225,22,101,105,749,1
20200225,22,101,105,794,1
20200225,22,101,105,696,1
20200225,22,101,105,823,1
20200225,22,101,105,881,1
20200225,22,101,105,770,1
20200225,23,101,105,704,1
20200225,23,101,105,767,1
20200225,23,101,105,691,1
20200225,23,101,105,795,1
20200225,23,101,105,846,1
20200225,23,101,105,739,1
20200225,12,101,105,837,1
20200225,12,101,105,899,1
20200225,12,101,105,777,1
20200225,12,101,105,861,1
20200225,12,101,105,801,1
20200225,12,101,105,856,1
20200225,18,101,105,850,1
20200225,18,101,105,918,1
20200225,18,101,105,749,1
20200225,18,101,105,931,1
20200225,18,101,105,966,1
20200225,18,101,105,868,1
20200225,11,101,105,830,1
20200225,11,101,105,928,1
20200225,11,101,105,771,1
20200225,11,101,105,860,1
20200225,11,101,105,863,1
20200225,15,101,105,823,1
20200225,15,101,105,873,1
20200225,15,101,105,734,1
20200225,15,101,105,853,1
20200225,15,101,105,860,1
20200225,15,101,105,864,1
20200225,9,101,105,783,1
20200225,9,101,105,909,1
20200225,9,101,105,805,1
20200225,9,101,105,871,1
20200225,9,101,105,828,1
20200225,13,101,105,832,1
20200225,13,101,105,882,1
20200225,13,101,105,766,1
20200225,13,101,105,843,1
20200225,13,101,105,800,1
20200225,13,101,105,850,1
20200225,19,101,105,915,1
20200225,19,101,105,875,1
20200225,19,101,105,776,1
20200225,19,101,105,907,1
20200225,19,101,105,994,1
20200225,19,101,105,953,1
20200225,21,101,105,723,1
20200225,21,101,105,830,1
20200225,21,101,105,797,1
20200225,21,101,105,832,1
20200225,21,101,105,842,1
20200225,21,101,110,3175,1
20200225,21,101,110,3572,1
20200225,9,101,110,3184,1
20200225,9,101,110,3643,1
20200225,9,101,110,3175,1
20200225,13,101,110,3578,1
20200225,13,101,110,3910,1
20200225,13,101,110,3726,1
20200225,13,101,110,3932,1
20200225,19,101,110,3289,1
20200225,19,101,110,4145,1
20200225,15,101,110,3686,1
20200225,15,101,110,3523,1
20200225,15,101,110,3656,1
20200225,11,101,110,3418,1
20200225,11,101,110,3625,1
20200225,18,101,110,4090,1
20200225,18,101,110,3435,1
20200225,12,101,110,4062,1
20200225,18,101,110,3218,1
20200225,12,101,110,3696,1
20200225,18,101,110,3684,1
20200225,12,101,110,3651,1
20200225,12,101,110,3401,1
20200225,12,101,110,3733,1
20200225,7,101,110,2938,1
20200225,7,101,110,3218,1
20200225,7,101,110,3838,1
20200225,7,101,110,3600,1
20200225,16,101,110,3466,1
20200225,16,101,110,4382,1
20200225,16,101,110,3561,1
20200225,16,101,110,3694,1
20200225,16,101,110,3663,1
20200225,22,101,110,3068,1
20200225,22,101,110,3438,1
20200225,22,101,110,3195,1
20200225,22,101,110,3389,1
20200225,23,101,110,2971,1
20200225,23,101,110,2675,1
20200225,23,101,110,3428,1
20200225,23,101,110,3202,1
20200225,23,101,110,3183,1
20200225,14,101,110,3795,1
20200225,14,101,110,3825,1
20200225,20,101,110,3322,1
20200225,14,101,110,3551,1
20200225,14,101,110,4240,1
20200225,14,101,110,3674,1
20200225,0,101,110,2485,1
20200225,1,101,110,3144,1
20200225,0,101,110,2853,1
20200225,1,101,110,2882,1
20200225,1,101,110,3334,1
20200225,1,101,110,2842,1
20200225,6,101,110,2886,1
20200225,6,101,110,3138,1
20200225,6,101,110,3401,1
20200225,6,101,110,3191,1
20200225,8,101,110,3072,1
20200225,8,101,110,3753,1
20200225,8,101,110,3724,1
20200225,8,101,110,3647,1
20200225,8,101,110,3127,1
20200225,10,101,110,3315,1
20200225,10,101,110,3785,1
20200225,10,101,110,3390,1
20200225,17,101,110,3582,1
20200225,17,101,110,4138,1
20200225,17,101,110,3685,1
20200225,17,101,110,3466,1
20200225,17,101,110,3633,1
20200225,17,101,110,3389,1
20200225,2,101,110,2925,1
20200225,2,101,110,2674,1
20200225,2,101,110,3231,1
20200225,3,101,110,2945,1
20200225,3,101,110,2852,1
20200225,4,101,110,2965,1
20200225,4,101,110,3191,1
20200225,5,101,110,2950,1
20200225,5,101,110,3100,1
20200225,5,101,110,3201,1
20200225,5,101,110,3519,1
20200225,4,101,115,5051,1
20200225,3,101,115,5026,1
20200225,5,101,115,5012,1
20200225,2,101,115,4964,1
20200225,17,101,115,6238,1
20200225,17,101,115,5996,1
20200225,17,101,115,4888,1
20200225,10,101,115,4927,1
20200225,10,101,115,5851,1
20200225,10,101,115,6275,1
20200225,8,101,115,5556,1
20200225,8,101,115,4784,1
20200225,6,101,115,5250,1
20200225,1,101,115,4690,1
20200225,0,101,115,4902,1
20200225,0,101,115,4940,1
20200225,1,101,115,4782,1
20200225,0,101,115,4691,1
20200225,20,101,115,4793,1
20200225,20,101,115,5751,1
20200225,14,101,115,6892,1
20200225,14,101,115,6161,1
20200225,14,101,115,4941,1
20200225,7,101,115,5317,1
20200225,7,101,115,4746,1
20200225,16,101,115,6157,1
20200225,16,101,115,4926,1
20200225,22,101,115,5493,1
20200225,22,101,115,4722,1
20200225,22,101,115,6036,1
20200225,23,101,115,5258,1
20200225,23,101,115,4702,1
20200225,12,101,115,6625,1
20200225,18,101,115,4840,1
20200225,12,101,115,6119,1
20200225,12,101,115,4954,1
20200225,18,101,115,5846,1
20200225,15,101,115,6869,1
20200225,15,101,115,4910,1
20200225,11,101,115,6870,1
20200225,11,101,115,6033,1
20200225,11,101,115,4962,1
20200225,15,101,115,6141,1
20200225,13,101,115,4954,1
20200225,13,101,115,6963,1
20200225,19,101,115,5748,1
20200225,13,101,115,6239,1
20200225,19,101,115,4860,1
20200225,9,101,115,5705,1
20200225,9,101,115,4849,1
20200225,21,101,115,6556,1
20200225,21,101,115,5666,1
20200225,21,101,115,4743,1
20200225,13,101,120,7892,1
20200225,19,101,120,7116,1
20200225,11,101,120,7621,1
20200225,15,101,120,7100,1
20200225,12,101,120,8006,1
20200225,16,101,120,7507,1
20200225,17,101,120,7386,1
20200225,10,101,125,11760,1
20200225,17,101,125,9554,1
20200225,0,101,125,6609,1
20200225,0,101,125,8496,1
20200225,14,101,125,10079,1
20200225,7,101,125,13748,1
20200225,18,101,125,9464,1
20200225,19,101,125,9825,1
20200225,9,101,125,12493,1
20200225,13,101,125,11281,1
20200225,21,101,130,8311,1
20200225,19,101,130,9126,1
20200225,13,101,130,9094,1
20200225,9,101,130,7949,1
20200225,13,101,130,8269,1
20200225,11,101,130,8001,1
20200225,15,101,130,8688,1
20200225,18,101,130,8975,1
20200225,12,101,130,8434,1
20200225,14,101,130,8339,1
20200225,17,101,130,9057,1
20200225,10,101,130,7999,1
20200225,2,101,130,7126,1
20200225,19,101,135,11772,1
20200225,15,101,135,10978,1
20200225,20,101,135,12767,1
20200225,14,101,135,10773,1
20200225,8,101,135,10633,1
20200225,17,101,135,11387,1
20200225,20,101,140,15231,1
20200225,14,101,140,17539,1
20200225,16,101,140,16837,1
20200225,23,101,140,14884,1
20200225,22,101,140,15047,1
20200225,4,101,140,14595,1
20200225,8,101,140,14850,1
20200225,10,101,140,15730,1
20200225,17,101,140,16350,1
20200225,12,101,140,15816,1
20200225,18,101,140,16083,1
20200225,11,101,140,16621,1
20200225,15,101,140,17038,1
20200225,19,101,140,15874,1
20200225,9,101,140,15128,1
20200225,13,101,140,18046,1
20200225,21,101,140,15219,1
20200215,21,101,135,12499,5
20200215,19,101,135,12697,5
20200215,22,101,135,12351,5
20200215,18,101,110,4401,5
20200215,4,101,110,3387,5
20200215,5,101,110,3611,5
20200215,2,101,120,10431,5
20200215,21,101,110,4128,5
20200215,1,101,120,10686,5
20200215,18,101,135,12748,5
20200215,3,101,115,5769,5
20200215,13,101,135,12285,5
20200215,5,101,110,3411,5
20200215,4,101,110,3697,5
20200215,13,101,105,886,5
20200215,4,101,105,693,5
20200215,18,101,105,964,5
